date,fp_id,session_count
2019-11-29,6350,1
2019-11-29,6351,1
2019-11-29,6352,1
2019-11-29,6353,1
2019-11-29,6354,1
2019-11-29,6355,1
2019-11-29,6356,1
2019-11-29,6357,1
2019-11-29,6358,1
2019-11-29,6359,1
2019-11-29,6360,1
2019-11-30,0,6
2019-11-30,5,1
2019-11-30,7,1
2019-11-30,12,1
2019-11-30,16,19
2019-11-30,17,8
2019-11-30,18,1
2019-11-30,19,20
2019-11-30,21,344
2019-11-30,22,2
2019-11-30,25,107
2019-11-30,33,42
2019-11-30,34,1
2019-11-30,42,68
2019-11-30,44,1
2019-11-30,48,276
2019-11-30,49,41
2019-11-30,60,3
2019-11-30,63,4
2019-11-30,69,40
2019-11-30,72,1
2019-11-30,73,2
2019-11-30,74,2
2019-11-30,77,11
2019-11-30,81,3
2019-11-30,85,47
2019-11-30,87,6
2019-11-30,88,25
2019-11-30,90,3
2019-11-30,91,6
2019-11-30,93,1
2019-11-30,98,10
2019-11-30,100,3
2019-11-30,102,4
2019-11-30,110,1
2019-11-30,113,2
2019-11-30,116,1
2019-11-30,123,1
2019-11-30,130,3
2019-11-30,136,1
2019-11-30,137,1
2019-11-30,141,2
2019-11-30,147,1
2019-11-30,151,1
2019-11-30,161,12
2019-11-30,163,1
2019-11-30,183,1
2019-11-30,192,5
2019-11-30,207,1
2019-11-30,210,1
2019-11-30,212,7
2019-11-30,218,3
2019-11-30,222,1
2019-11-30,229,1
2019-11-30,234,1
2019-11-30,239,1
2019-11-30,240,1
2019-11-30,246,1
2019-11-30,250,1
2019-11-30,260,1
2019-11-30,261,1
2019-11-30,271,13
2019-11-30,273,2
2019-11-30,276,4
2019-11-30,280,4
2019-11-30,292,1
2019-11-30,301,5
2019-11-30,302,2
2019-11-30,307,3
2019-11-30,308,1
2019-11-30,316,7
2019-11-30,321,1
2019-11-30,323,4
2019-11-30,327,1
2019-11-30,331,9
2019-11-30,338,3
2019-11-30,340,3
2019-11-30,343,3
2019-11-30,350,1
2019-11-30,351,4
2019-11-30,352,15
2019-11-30,353,1
2019-11-30,360,6
2019-11-30,361,2
2019-11-30,366,2
2019-11-30,391,1
2019-11-30,392,1
2019-11-30,395,1
2019-11-30,399,1
2019-11-30,411,1
2019-11-30,412,1
2019-11-30,415,2
2019-11-30,417,1
2019-11-30,419,4
2019-11-30,428,1
2019-11-30,431,2
2019-11-30,436,1
2019-11-30,456,5
2019-11-30,459,2
2019-11-30,460,1
2019-11-30,463,1
2019-11-30,534,1
2019-11-30,542,1
2019-11-30,547,2
2019-11-30,550,1
2019-11-30,551,1
2019-11-30,556,2
2019-11-30,568,1
2019-11-30,575,1
2019-11-30,579,3
2019-11-30,582,1
2019-11-30,591,1
2019-11-30,593,1
2019-11-30,594,1
2019-11-30,601,4
2019-11-30,603,1
2019-11-30,611,1
2019-11-30,615,6
2019-11-30,644,1
2019-11-30,649,2
2019-11-30,652,1
2019-11-30,677,2
2019-11-30,716,2
2019-11-30,722,1
2019-11-30,731,7
2019-11-30,733,1
2019-11-30,741,2
2019-11-30,752,1
2019-11-30,768,1
2019-11-30,778,1
2019-11-30,781,1
2019-11-30,804,2
2019-11-30,817,1
2019-11-30,827,1
2019-11-30,835,2
2019-11-30,839,1
2019-11-30,840,1
2019-11-30,843,1
2019-11-30,846,1
2019-11-30,849,1
2019-11-30,855,1
2019-11-30,864,1
2019-11-30,874,2
2019-11-30,877,2
2019-11-30,888,1
2019-11-30,918,1
2019-11-30,919,1
2019-11-30,928,2
2019-11-30,945,1
2019-11-30,1011,1
2019-11-30,1030,1
2019-11-30,1033,1
2019-11-30,1044,1
2019-11-30,1117,1
2019-11-30,1147,1
2019-11-30,1148,1
2019-11-30,1162,2
2019-11-30,1163,1
2019-11-30,1201,1
2019-11-30,1228,1
2019-11-30,1297,1
2019-11-30,1340,1
2019-11-30,1345,1
2019-11-30,1362,1
2019-11-30,1419,1
2019-11-30,1423,1
2019-11-30,1436,1
2019-11-30,1438,1
2019-11-30,1449,2
2019-11-30,1464,1
2019-11-30,1519,1
2019-11-30,1533,1
2019-11-30,1537,1
2019-11-30,1577,1
2019-11-30,1588,2
2019-11-30,1635,1
2019-11-30,1676,1
2019-11-30,1684,1
2019-11-30,1692,1
2019-11-30,1711,1
2019-11-30,1748,1
2019-11-30,1765,2
2019-11-30,1802,1
2019-11-30,1811,1
2019-11-30,1864,1
2019-11-30,1927,1
2019-11-30,1953,1
2019-11-30,2027,1
2019-11-30,2051,1
2019-11-30,2098,1
2019-11-30,2100,1
2019-11-30,2111,1
2019-11-30,2228,1
2019-11-30,2239,1
2019-11-30,2293,2
2019-11-30,2362,2
2019-11-30,2364,2
2019-11-30,2380,1
2019-11-30,2397,1
2019-11-30,2432,1
2019-11-30,2498,2
2019-11-30,2546,1
2019-11-30,2576,1
2019-11-30,2625,1
2019-11-30,2641,1
2019-11-30,2660,1
2019-11-30,2670,1
2019-11-30,2713,1
2019-11-30,2808,3
2019-11-30,2900,1
2019-11-30,2902,1
2019-11-30,2916,1
2019-11-30,2927,1
2019-11-30,3018,1
2019-11-30,3054,1
2019-11-30,3074,1
2019-11-30,3086,1
2019-11-30,3123,2
2019-11-30,3203,1
2019-11-30,3214,1
2019-11-30,3228,1
2019-11-30,3267,1
2019-11-30,3287,1
2019-11-30,3289,1
2019-11-30,3293,1
2019-11-30,3318,1
2019-11-30,3591,1
2019-11-30,3613,1
2019-11-30,3764,1
2019-11-30,3790,1
2019-11-30,3805,1
2019-11-30,3832,1
2019-11-30,3952,1
2019-11-30,4076,1
2019-11-30,4107,1
2019-11-30,4259,1
2019-11-30,4316,1
2019-11-30,4381,1
2019-11-30,4422,1
2019-11-30,4426,1
2019-11-30,4524,1
2019-11-30,4550,1
2019-11-30,4620,1
2019-11-30,4761,1
2019-11-30,4907,1
2019-11-30,4963,1
2019-11-30,5203,1
2019-11-30,5431,1
2019-11-30,5613,1
2019-11-30,6038,1
2019-11-30,6063,1
2019-11-30,6176,1
2019-11-30,6361,1
2019-11-30,6362,1
2019-11-30,6363,1
2019-11-30,6364,1
2019-11-30,6365,1
2019-11-30,6366,1
2019-11-30,6367,1
2019-11-30,6368,1
2019-11-30,6369,1
2019-11-30,6370,1
2019-11-30,6371,1
2019-11-30,6372,1
2019-11-30,6373,1
2019-11-30,6374,1
2019-11-30,6375,1
2019-11-30,6376,1
2019-11-30,6377,1
2019-11-30,6378,1
2019-11-30,6379,1
2019-11-30,6380,1
2019-11-30,6381,1
2019-11-30,6382,1
2019-11-30,6383,1
2019-11-30,6384,1
2019-11-30,6385,1
2019-11-30,6386,1
2019-11-30,6387,1
2019-11-30,6388,1
2019-11-30,6389,1
2019-11-30,6390,1
2019-11-30,6391,1
2019-11-30,6392,1
2019-11-30,6393,1
2019-11-30,6394,1
2019-11-30,6395,1
2019-11-30,6396,1
2019-11-30,6397,1
2019-11-30,6398,1
2019-11-30,6399,1
2019-11-30,6400,1
2019-11-30,6401,1
2019-11-30,6402,1
2019-11-30,6403,1
2019-11-30,6404,1
2019-11-30,6405,1
2019-11-30,6406,1
2019-11-30,6407,1
2019-11-30,6408,1
2019-11-30,6409,1
2019-11-30,6410,1
2019-11-30,6411,1
2019-11-30,6412,1
2019-11-30,6413,1
2019-11-30,6414,1
2019-11-30,6415,1
2019-11-30,6416,1
2019-11-30,6417,1
2019-11-30,6418,1
2019-11-30,6419,1
2019-11-30,6420,1
2019-11-30,6421,1
2019-11-30,6422,1
2019-11-30,6423,1
2019-11-30,6424,1
2019-11-30,6425,1
2019-11-30,6426,1
2019-11-30,6427,1
2019-11-30,6428,1
2019-11-30,6429,1
2019-11-30,6430,1
2019-11-30,6431,1
2019-11-30,6432,1
2019-11-30,6433,1
2019-11-30,6434,1
2019-11-30,6435,1
2019-12-01,0,10
2019-12-01,3,1
2019-12-01,5,1
2019-12-01,7,1
2019-12-01,13,3
2019-12-01,16,19
2019-12-01,17,6
2019-12-01,18,1
2019-12-01,19,23
2019-12-01,20,1
2019-12-01,21,405
2019-12-01,22,2
2019-12-01,23,2
2019-12-01,25,119
2019-12-01,27,1
2019-12-01,33,56
2019-12-01,42,90
2019-12-01,44,5
2019-12-01,48,315
2019-12-01,49,65
2019-12-01,54,1
2019-12-01,57,1
2019-12-01,58,2
2019-12-01,59,1
2019-12-01,60,2
2019-12-01,62,1
2019-12-01,63,4
2019-12-01,68,6
2019-12-01,69,46
2019-12-01,70,4
2019-12-01,72,1
2019-12-01,73,3
2019-12-01,74,3
2019-12-01,77,16
2019-12-01,80,1
2019-12-01,81,8
2019-12-01,85,43
2019-12-01,87,6
2019-12-01,88,41
2019-12-01,90,2
2019-12-01,91,8
2019-12-01,93,2
2019-12-01,95,1
2019-12-01,98,16
2019-12-01,100,4
2019-12-01,102,5
2019-12-01,113,6
2019-12-01,116,2
2019-12-01,130,1
2019-12-01,141,1
2019-12-01,147,2
2019-12-01,148,1
2019-12-01,161,22
2019-12-01,177,1
2019-12-01,192,5
2019-12-01,195,1
2019-12-01,204,1
2019-12-01,207,4
2019-12-01,209,3
2019-12-01,210,1
2019-12-01,212,1
2019-12-01,218,4
2019-12-01,220,1
2019-12-01,222,1
2019-12-01,235,1
2019-12-01,240,1
2019-12-01,246,2
2019-12-01,271,11
2019-12-01,273,1
2019-12-01,276,4
2019-12-01,285,1
2019-12-01,287,1
2019-12-01,292,1
2019-12-01,298,1
2019-12-01,301,3
2019-12-01,307,8
2019-12-01,308,1
2019-12-01,309,1
2019-12-01,316,3
2019-12-01,318,1
2019-12-01,321,2
2019-12-01,323,1
2019-12-01,324,1
2019-12-01,329,2
2019-12-01,331,7
2019-12-01,338,3
2019-12-01,340,3
2019-12-01,343,5
2019-12-01,351,2
2019-12-01,352,17
2019-12-01,366,1
2019-12-01,370,1
2019-12-01,379,1
2019-12-01,386,1
2019-12-01,391,1
2019-12-01,392,1
2019-12-01,395,1
2019-12-01,403,1
2019-12-01,415,1
2019-12-01,416,1
2019-12-01,419,1
2019-12-01,425,1
2019-12-01,433,1
2019-12-01,445,1
2019-12-01,456,2
2019-12-01,463,2
2019-12-01,470,1
2019-12-01,479,1
2019-12-01,480,1
2019-12-01,487,1
2019-12-01,503,1
2019-12-01,513,1
2019-12-01,519,1
2019-12-01,533,1
2019-12-01,534,1
2019-12-01,535,1
2019-12-01,567,1
2019-12-01,575,3
2019-12-01,579,4
2019-12-01,580,1
2019-12-01,583,1
2019-12-01,591,2
2019-12-01,594,4
2019-12-01,598,2
2019-12-01,609,1
2019-12-01,612,1
2019-12-01,615,2
2019-12-01,618,1
2019-12-01,637,5
2019-12-01,649,2
2019-12-01,676,1
2019-12-01,677,2
2019-12-01,694,1
2019-12-01,714,2
2019-12-01,716,1
2019-12-01,722,3
2019-12-01,728,1
2019-12-01,731,1
2019-12-01,733,1
2019-12-01,741,1
2019-12-01,744,1
2019-12-01,745,1
2019-12-01,746,1
2019-12-01,756,1
2019-12-01,775,1
2019-12-01,778,1
2019-12-01,779,1
2019-12-01,790,1
2019-12-01,800,1
2019-12-01,804,7
2019-12-01,808,1
2019-12-01,835,1
2019-12-01,840,1
2019-12-01,864,2
2019-12-01,874,2
2019-12-01,878,2
2019-12-01,902,1
2019-12-01,913,1
2019-12-01,915,1
2019-12-01,924,1
2019-12-01,928,1
2019-12-01,946,1
2019-12-01,948,1
2019-12-01,956,1
2019-12-01,973,1
2019-12-01,980,1
2019-12-01,984,1
2019-12-01,1014,1
2019-12-01,1021,1
2019-12-01,1033,1
2019-12-01,1036,1
2019-12-01,1045,1
2019-12-01,1050,2
2019-12-01,1060,1
2019-12-01,1062,1
2019-12-01,1072,1
2019-12-01,1083,1
2019-12-01,1088,2
2019-12-01,1090,1
2019-12-01,1097,1
2019-12-01,1105,1
2019-12-01,1120,1
2019-12-01,1140,3
2019-12-01,1147,1
2019-12-01,1162,2
2019-12-01,1172,1
2019-12-01,1181,3
2019-12-01,1256,1
2019-12-01,1290,1
2019-12-01,1305,1
2019-12-01,1319,1
2019-12-01,1333,1
2019-12-01,1351,1
2019-12-01,1419,2
2019-12-01,1426,1
2019-12-01,1437,2
2019-12-01,1473,1
2019-12-01,1479,1
2019-12-01,1480,1
2019-12-01,1497,1
2019-12-01,1516,1
2019-12-01,1540,1
2019-12-01,1546,1
2019-12-01,1571,1
2019-12-01,1594,1
2019-12-01,1613,1
2019-12-01,1617,1
2019-12-01,1662,1
2019-12-01,1684,1
2019-12-01,1704,1
2019-12-01,1707,1
2019-12-01,1711,1
2019-12-01,1750,1
2019-12-01,1754,1
2019-12-01,1761,2
2019-12-01,1765,1
2019-12-01,1789,1
2019-12-01,1821,1
2019-12-01,1854,1
2019-12-01,1879,1
2019-12-01,1896,2
2019-12-01,1901,1
2019-12-01,1956,1
2019-12-01,1970,1
2019-12-01,2027,1
2019-12-01,2128,1
2019-12-01,2129,1
2019-12-01,2140,1
2019-12-01,2209,1
2019-12-01,2218,1
2019-12-01,2228,1
2019-12-01,2252,1
2019-12-01,2295,2
2019-12-01,2353,1
2019-12-01,2384,1
2019-12-01,2392,1
2019-12-01,2487,1
2019-12-01,2550,1
2019-12-01,2610,1
2019-12-01,2611,1
2019-12-01,2651,1
2019-12-01,2670,1
2019-12-01,2713,1
2019-12-01,2743,1
2019-12-01,2789,1
2019-12-01,2820,1
2019-12-01,2824,1
2019-12-01,2905,2
2019-12-01,2973,1
2019-12-01,3030,1
2019-12-01,3051,1
2019-12-01,3054,1
2019-12-01,3117,1
2019-12-01,3150,2
2019-12-01,3158,1
2019-12-01,3184,1
2019-12-01,3208,1
2019-12-01,3211,1
2019-12-01,3241,1
2019-12-01,3370,1
2019-12-01,3400,1
2019-12-01,3532,1
2019-12-01,3750,1
2019-12-01,4020,1
2019-12-01,4107,1
2019-12-01,4213,1
2019-12-01,4277,1
2019-12-01,4311,1
2019-12-01,4330,1
2019-12-01,4356,1
2019-12-01,4506,1
2019-12-01,4540,1
2019-12-01,4565,1
2019-12-01,4598,1
2019-12-01,4643,1
2019-12-01,4655,1
2019-12-01,4672,1
2019-12-01,4861,1
2019-12-01,4977,1
2019-12-01,5195,1
2019-12-01,5451,1
2019-12-01,5838,1
2019-12-01,5901,1
2019-12-01,6063,1
2019-12-01,6069,1
2019-12-01,6210,1
2019-12-01,6214,1
2019-12-01,6279,1
2019-12-01,6436,1
2019-12-01,6437,1
2019-12-01,6438,1
2019-12-01,6439,1
2019-12-01,6440,1
2019-12-01,6441,1
2019-12-01,6442,1
2019-12-01,6443,1
2019-12-01,6444,1
2019-12-01,6445,1
2019-12-01,6446,1
2019-12-01,6447,1
2019-12-01,6448,1
2019-12-01,6449,1
2019-12-01,6450,1
2019-12-01,6451,1
2019-12-01,6452,1
2019-12-01,6453,1
2019-12-01,6454,1
2019-12-01,6455,1
2019-12-01,6456,1
2019-12-01,6457,1
2019-12-01,6458,1
2019-12-01,6459,1
2019-12-01,6460,1
2019-12-01,6461,1
2019-12-01,6462,1
2019-12-01,6463,1
2019-12-01,6464,1
2019-12-01,6465,1
2019-12-01,6466,1
2019-12-01,6467,1
2019-12-01,6468,1
2019-12-01,6469,1
2019-12-01,6470,1
2019-12-01,6471,1
2019-12-01,6472,1
2019-12-01,6473,1
2019-12-01,6474,1
2019-12-01,6475,1
2019-12-01,6476,1
2019-12-01,6477,1
2019-12-01,6478,1
2019-12-01,6479,1
2019-12-01,6480,1
2019-12-01,6481,1
2019-12-01,6482,1
2019-12-01,6483,1
2019-12-01,6484,1
2019-12-01,6485,1
2019-12-01,6486,1
2019-12-01,6487,1
2019-12-01,6488,1
2019-12-01,6489,1
2019-12-01,6490,1
2019-12-01,6491,1
2019-12-01,6492,1
2019-12-01,6493,1
2019-12-01,6494,1
2019-12-01,6495,1
2019-12-01,6496,1
2019-12-01,6497,1
2019-12-01,6498,1
2019-12-01,6499,1
2019-12-01,6500,1
2019-12-01,6501,1
2019-12-01,6502,1
2019-12-01,6503,1
2019-12-01,6504,1
2019-12-01,6505,1
2019-12-01,6506,1
2019-12-01,6507,1
2019-12-01,6508,1
2019-12-01,6509,1
2019-12-01,6510,1
2019-12-01,6511,1
2019-12-01,6512,1
2019-12-01,6513,1
2019-12-01,6514,1
2019-12-01,6515,1
2019-12-01,6516,1
2019-12-01,6517,1
2019-12-01,6518,1
2019-12-01,6519,1
2019-12-01,6520,1
2019-12-01,6521,1
2019-12-01,6522,2
2019-12-01,6523,1
2019-12-02,0,14
2019-12-02,8,1
2019-12-02,13,1
2019-12-02,16,36
2019-12-02,17,8
2019-12-02,18,2
2019-12-02,19,18
2019-12-02,20,1
2019-12-02,21,617
2019-12-02,22,1
2019-12-02,25,163
2019-12-02,33,89
2019-12-02,39,1
2019-12-02,42,108
2019-12-02,44,8
2019-12-02,48,412
2019-12-02,49,81
2019-12-02,59,2
2019-12-02,60,1
2019-12-02,62,1
2019-12-02,63,3
2019-12-02,68,4
2019-12-02,69,72
2019-12-02,70,4
2019-12-02,73,3
2019-12-02,74,1
2019-12-02,77,18
2019-12-02,80,2
2019-12-02,81,11
2019-12-02,85,67
2019-12-02,87,10
2019-12-02,88,57
2019-12-02,90,1
2019-12-02,91,12
2019-12-02,93,7
2019-12-02,96,2
2019-12-02,98,22
2019-12-02,100,7
2019-12-02,102,5
2019-12-02,103,1
2019-12-02,113,5
2019-12-02,114,2
2019-12-02,116,2
2019-12-02,130,2
2019-12-02,141,4
2019-12-02,147,2
2019-12-02,161,34
2019-12-02,163,2
2019-12-02,177,2
2019-12-02,183,2
2019-12-02,192,6
2019-12-02,195,4
2019-12-02,204,1
2019-12-02,207,1
2019-12-02,208,2
2019-12-02,209,2
2019-12-02,212,3
2019-12-02,218,2
2019-12-02,222,4
2019-12-02,235,2
2019-12-02,240,1
2019-12-02,252,1
2019-12-02,267,1
2019-12-02,271,15
2019-12-02,276,2
2019-12-02,280,1
2019-12-02,298,1
2019-12-02,301,3
2019-12-02,304,1
2019-12-02,307,9
2019-12-02,308,1
2019-12-02,316,8
2019-12-02,318,1
2019-12-02,319,1
2019-12-02,323,3
2019-12-02,325,1
2019-12-02,329,1
2019-12-02,331,8
2019-12-02,337,1
2019-12-02,338,2
2019-12-02,340,8
2019-12-02,343,10
2019-12-02,348,1
2019-12-02,351,4
2019-12-02,352,33
2019-12-02,358,2
2019-12-02,360,4
2019-12-02,361,1
2019-12-02,366,2
2019-12-02,370,1
2019-12-02,384,1
2019-12-02,392,6
2019-12-02,406,1
2019-12-02,415,1
2019-12-02,417,1
2019-12-02,422,1
2019-12-02,424,1
2019-12-02,425,1
2019-12-02,427,1
2019-12-02,428,1
2019-12-02,433,2
2019-12-02,436,1
2019-12-02,440,1
2019-12-02,456,6
2019-12-02,457,1
2019-12-02,459,1
2019-12-02,460,1
2019-12-02,462,3
2019-12-02,463,4
2019-12-02,470,3
2019-12-02,474,1
2019-12-02,475,1
2019-12-02,480,2
2019-12-02,487,4
2019-12-02,493,1
2019-12-02,507,1
2019-12-02,513,1
2019-12-02,515,1
2019-12-02,518,1
2019-12-02,533,2
2019-12-02,542,1
2019-12-02,547,4
2019-12-02,551,1
2019-12-02,562,1
2019-12-02,568,1
2019-12-02,573,1
2019-12-02,579,3
2019-12-02,580,1
2019-12-02,582,2
2019-12-02,591,3
2019-12-02,594,1
2019-12-02,595,1
2019-12-02,598,2
2019-12-02,601,1
2019-12-02,611,2
2019-12-02,615,3
2019-12-02,637,4
2019-12-02,648,1
2019-12-02,649,2
2019-12-02,668,1
2019-12-02,677,1
2019-12-02,683,1
2019-12-02,687,1
2019-12-02,696,1
2019-12-02,712,1
2019-12-02,716,1
2019-12-02,722,2
2019-12-02,731,4
2019-12-02,733,1
2019-12-02,735,1
2019-12-02,741,1
2019-12-02,752,2
2019-12-02,756,2
2019-12-02,768,1
2019-12-02,781,1
2019-12-02,793,2
2019-12-02,796,1
2019-12-02,804,4
2019-12-02,829,1
2019-12-02,840,2
2019-12-02,843,1
2019-12-02,874,2
2019-12-02,877,5
2019-12-02,878,3
2019-12-02,898,1
2019-12-02,902,1
2019-12-02,924,2
2019-12-02,928,1
2019-12-02,930,1
2019-12-02,946,1
2019-12-02,984,1
2019-12-02,1041,1
2019-12-02,1045,1
2019-12-02,1062,1
2019-12-02,1072,1
2019-12-02,1090,4
2019-12-02,1101,1
2019-12-02,1117,1
2019-12-02,1118,1
2019-12-02,1140,1
2019-12-02,1142,2
2019-12-02,1148,1
2019-12-02,1153,1
2019-12-02,1162,2
2019-12-02,1163,1
2019-12-02,1170,1
2019-12-02,1173,1
2019-12-02,1201,4
2019-12-02,1209,2
2019-12-02,1226,1
2019-12-02,1228,1
2019-12-02,1260,1
2019-12-02,1274,2
2019-12-02,1280,1
2019-12-02,1281,1
2019-12-02,1285,1
2019-12-02,1297,2
2019-12-02,1311,1
2019-12-02,1316,1
2019-12-02,1319,1
2019-12-02,1329,1
2019-12-02,1332,1
2019-12-02,1345,1
2019-12-02,1351,1
2019-12-02,1357,1
2019-12-02,1358,2
2019-12-02,1359,1
2019-12-02,1382,1
2019-12-02,1387,1
2019-12-02,1389,1
2019-12-02,1400,1
2019-12-02,1404,1
2019-12-02,1414,2
2019-12-02,1419,1
2019-12-02,1420,1
2019-12-02,1437,3
2019-12-02,1451,1
2019-12-02,1464,1
2019-12-02,1469,1
2019-12-02,1484,1
2019-12-02,1495,1
2019-12-02,1497,1
2019-12-02,1498,1
2019-12-02,1505,1
2019-12-02,1513,1
2019-12-02,1545,1
2019-12-02,1584,1
2019-12-02,1613,1
2019-12-02,1627,1
2019-12-02,1628,1
2019-12-02,1655,1
2019-12-02,1662,1
2019-12-02,1665,1
2019-12-02,1680,1
2019-12-02,1687,1
2019-12-02,1724,1
2019-12-02,1752,1
2019-12-02,1760,1
2019-12-02,1765,2
2019-12-02,1785,1
2019-12-02,1802,1
2019-12-02,1807,1
2019-12-02,1810,1
2019-12-02,1811,1
2019-12-02,1826,1
2019-12-02,1829,1
2019-12-02,1845,1
2019-12-02,1854,3
2019-12-02,1864,1
2019-12-02,1880,3
2019-12-02,1886,1
2019-12-02,1901,1
2019-12-02,1919,1
2019-12-02,1953,1
2019-12-02,1954,1
2019-12-02,1957,1
2019-12-02,1970,3
2019-12-02,2020,1
2019-12-02,2027,2
2019-12-02,2030,1
2019-12-02,2037,1
2019-12-02,2064,1
2019-12-02,2065,1
2019-12-02,2071,1
2019-12-02,2073,1
2019-12-02,2084,1
2019-12-02,2106,1
2019-12-02,2113,1
2019-12-02,2120,1
2019-12-02,2135,1
2019-12-02,2139,1
2019-12-02,2140,1
2019-12-02,2144,1
2019-12-02,2190,1
2019-12-02,2228,1
2019-12-02,2232,1
2019-12-02,2246,1
2019-12-02,2295,1
2019-12-02,2313,1
2019-12-02,2323,1
2019-12-02,2357,1
2019-12-02,2362,1
2019-12-02,2364,1
2019-12-02,2400,1
2019-12-02,2420,1
2019-12-02,2498,1
2019-12-02,2504,1
2019-12-02,2550,2
2019-12-02,2551,1
2019-12-02,2556,1
2019-12-02,2575,1
2019-12-02,2576,2
2019-12-02,2577,1
2019-12-02,2633,1
2019-12-02,2660,1
2019-12-02,2670,2
2019-12-02,2675,1
2019-12-02,2676,1
2019-12-02,2682,1
2019-12-02,2694,1
2019-12-02,2710,1
2019-12-02,2736,2
2019-12-02,2739,1
2019-12-02,2808,1
2019-12-02,2903,1
2019-12-02,2924,1
2019-12-02,3027,1
2019-12-02,3056,1
2019-12-02,3083,1
2019-12-02,3099,1
2019-12-02,3123,1
2019-12-02,3134,1
2019-12-02,3191,1
2019-12-02,3208,1
2019-12-02,3215,1
2019-12-02,3244,1
2019-12-02,3267,1
2019-12-02,3275,1
2019-12-02,3310,1
2019-12-02,3322,2
2019-12-02,3337,2
2019-12-02,3348,1
2019-12-02,3362,1
2019-12-02,3370,1
2019-12-02,3391,1
2019-12-02,3458,1
2019-12-02,3468,1
2019-12-02,3487,1
2019-12-02,3537,1
2019-12-02,3591,1
2019-12-02,3598,1
2019-12-02,3632,1
2019-12-02,3687,1
2019-12-02,3708,1
2019-12-02,3761,1
2019-12-02,3811,1
2019-12-02,3814,1
2019-12-02,3820,1
2019-12-02,3821,1
2019-12-02,3828,1
2019-12-02,3832,1
2019-12-02,3857,1
2019-12-02,3870,1
2019-12-02,3877,1
2019-12-02,4020,2
2019-12-02,4022,1
2019-12-02,4056,1
2019-12-02,4096,1
2019-12-02,4107,1
2019-12-02,4184,1
2019-12-02,4218,1
2019-12-02,4246,1
2019-12-02,4323,1
2019-12-02,4431,1
2019-12-02,4469,1
2019-12-02,4672,1
2019-12-02,4684,1
2019-12-02,4756,1
2019-12-02,4794,1
2019-12-02,4969,1
2019-12-02,5082,1
2019-12-02,5087,1
2019-12-02,5158,1
2019-12-02,5212,1
2019-12-02,5292,1
2019-12-02,5305,1
2019-12-02,5384,1
2019-12-02,5562,1
2019-12-02,5613,1
2019-12-02,5798,1
2019-12-02,5908,1
2019-12-02,5943,1
2019-12-02,5951,1
2019-12-02,5952,1
2019-12-02,6026,1
2019-12-02,6388,1
2019-12-02,6432,1
2019-12-02,6436,1
2019-12-02,6446,1
2019-12-02,6524,1
2019-12-02,6525,1
2019-12-02,6526,1
2019-12-02,6527,1
2019-12-02,6528,1
2019-12-02,6529,1
2019-12-02,6530,1
2019-12-02,6531,1
2019-12-02,6532,1
2019-12-02,6533,1
2019-12-02,6534,1
2019-12-02,6535,1
2019-12-02,6536,1
2019-12-02,6537,1
2019-12-02,6538,1
2019-12-02,6539,1
2019-12-02,6540,1
2019-12-02,6541,1
2019-12-02,6542,1
2019-12-02,6543,1
2019-12-02,6544,1
2019-12-02,6545,2
2019-12-02,6546,1
2019-12-02,6547,1
2019-12-02,6548,1
2019-12-02,6549,1
2019-12-02,6550,1
2019-12-02,6551,1
2019-12-02,6552,1
2019-12-02,6553,1
2019-12-02,6554,1
2019-12-02,6555,1
2019-12-02,6556,1
2019-12-02,6557,1
2019-12-02,6558,1
2019-12-02,6559,1
2019-12-02,6560,1
2019-12-02,6561,1
2019-12-02,6562,1
2019-12-02,6563,1
2019-12-02,6564,1
2019-12-02,6565,1
2019-12-02,6566,1
2019-12-02,6567,1
2019-12-02,6568,1
2019-12-02,6569,1
2019-12-02,6570,1
2019-12-02,6571,1
2019-12-02,6572,1
2019-12-02,6573,1
2019-12-02,6574,1
2019-12-02,6575,1
2019-12-02,6576,1
2019-12-02,6577,1
2019-12-02,6578,1
2019-12-02,6579,1
2019-12-02,6580,1
2019-12-02,6581,1
2019-12-02,6582,1
2019-12-02,6583,1
2019-12-02,6584,1
2019-12-02,6585,1
2019-12-02,6586,1
2019-12-02,6587,1
2019-12-02,6588,1
2019-12-02,6589,1
2019-12-02,6590,1
2019-12-02,6591,1
2019-12-02,6592,1
2019-12-02,6593,1
2019-12-02,6594,1
2019-12-02,6595,1
2019-12-02,6596,1
2019-12-02,6597,1
2019-12-02,6598,1
2019-12-02,6599,1
2019-12-02,6600,2
2019-12-02,6601,1
2019-12-02,6602,3
2019-12-02,6603,1
2019-12-02,6604,1
2019-12-02,6605,1
2019-12-02,6606,1
2019-12-02,6607,1
2019-12-02,6608,3
2019-12-02,6609,1
2019-12-02,6610,1
2019-12-02,6611,1
2019-12-02,6612,1
2019-12-02,6613,1
2019-12-02,6614,1
2019-12-02,6615,1
2019-12-02,6616,1
2019-12-02,6617,1
2019-12-02,6618,1
2019-12-02,6619,1
2019-12-02,6620,1
2019-12-02,6621,1
2019-12-02,6622,1
2019-12-02,6623,1
2019-12-02,6624,1
2019-12-02,6625,1
2019-12-02,6626,1
2019-12-02,6627,1
2019-12-02,6628,1
2019-12-02,6629,1
2019-12-02,6630,1
2019-12-02,6631,1
2019-12-02,6632,1
2019-12-02,6633,1
2019-12-02,6634,1
2019-12-02,6635,1
2019-12-02,6636,1
